,,option,position,wind_id,k,p,close,iv,delta,gamma,vega,theta
20190813,close a position,option(delta>0.5),-0.5103918901052749,10001886.SH,2.85,0.5103918901052749,0.033,0.15958717465400696,0.47326447748017403,4.332293185359428,0.2291663777569179,-0.4711809350660123
20190813,open a position,option(delta<0.25),-0.4921145735576131,10001888.SH,2.95,0.24605728677880656,0.0079,0.17575785517692566,0.1525236222914394,2.3299102673642325,0.1357341144998391,-0.2987574398982481
20190813,open a position,option(delta>0.25),-1.5078854264423869,10001887.SH,2.9,0.7539427132211934,0.0165,0.16669276356697083,0.28181246081883393,3.5185556884889335,0.19440894812207005,-0.4099568197549953
20190813,open a position,option(delta<0.5),0.8786390193397435,10001886.SH,2.85,0.8786390193397435,0.033,0.15958717465400696,0.47326447748017403,4.332293185359428,0.2291663777569179,-0.4711809350660123
20190813,open a position,option(delta>0.5),0.12136098066025647,10001885.SH,2.8,0.12136098066025647,0.0596,0.15086296200752258,0.6935619929944119,4.041275413601314,0.20208596553645353,-0.4091309838892907
20190814,close a position,option(delta<0.25),0.4921145735576131,10001888.SH,2.95,0.24605728677880656,0.0079,0.17157694697380066,0.15935812007348082,2.53484682110302,0.13540376046061908,-0.31177007555648323
20190814,close a position,option(delta>0.25),1.5078854264423869,10001887.SH,2.9,0.7539427132211934,0.0174,0.16372385621070862,0.30384260750755976,3.8278670865213797,0.19511420303101762,-0.43338888553981786
20190814,close a position,option(delta<0.5),-0.8786390193397435,10001886.SH,2.85,0.8786390193397435,0.0362,0.1599883735179901,0.5115474262834301,4.467140651085566,0.22250415213628463,-0.4924703384080723
20190814,close a position,option(delta>0.5),-0.12136098066025647,10001885.SH,2.8,0.12136098066025647,0.0656,0.15457484126091003,0.7302431071001417,3.8319334385020145,0.18440675921256458,-0.4118756672963488
20190814,open a position,option(delta<0.25),-0.7453064126642032,10001888.SH,2.95,0.3726532063321016,0.0079,0.17157694697380066,0.15935812007348082,2.53484682110302,0.13540376046061908,-0.31177007555648323
20190814,open a position,option(delta>0.25),-1.254693587335797,10001887.SH,2.9,0.6273467936678985,0.0174,0.16372385621070862,0.30384260750755976,3.8278670865213797,0.19511420303101762,-0.43338888553981786
20190814,open a position,option(delta<0.5),0.05559537015792906,10001887.SH,2.9,0.05559537015792906,0.0174,0.16372385621070862,0.30384260750755976,3.8278670865213797,0.19511420303101762,-0.43338888553981786
20190814,open a position,option(delta>0.5),0.944404629842071,10001886.SH,2.85,0.944404629842071,0.0362,0.1599883735179901,0.5115474262834301,4.467140651085566,0.22250415213628463,-0.4924703384080723
